FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;QRESIDUOS _VAL_INORGAN;PERIODO
20241212;5143;150715;LIMA ;SIERRA;HUAROCHIRI;SAN ANDRES DE TUPICOCHA;1291;739;552;77.07;0;2021
20241212;5144;150716;LIMA ;COSTA;HUAROCHIRI;SAN ANTONIO;5992;1376;4616;350.34;0;2021
20241212;5145;150717;LIMA ;SIERRA;HUAROCHIRI;SAN BARTOLOME;1060;746;314;167.26;0;2021
20241212;5146;150718;LIMA ;SIERRA;HUAROCHIRI;SAN DAMIAN;1110;932;178;213.83;0;2021
20241212;5147;150719;LIMA ;SIERRA;HUAROCHIRI;SAN JUAN DE IRIS;629;625;4;169.46;0;2021
20241212;5148;150720;LIMA ;SIERRA;HUAROCHIRI;SAN JUAN DE TANTARANCHE;339;319;20;133.07;0;2021
20241212;5149;150721;LIMA ;SIERRA;HUAROCHIRI;SAN LORENZO DE QUINTI;1111;945;166;98.55;0;2021
20241212;5150;150722;LIMA ;SIERRA;HUAROCHIRI;SAN MATEO;3870;3363;507;561.14;0;2021
20241212;5151;150723;LIMA ;SIERRA;HUAROCHIRI;SAN MATEO DE OTAO;1313;169;1144;38.77;0;2021
20241212;5152;150724;LIMA ;SIERRA;HUAROCHIRI;SAN PEDRO DE CASTA;872;663;209;273.11;0;2021
20241212;5153;150725;LIMA ;SIERRA;HUAROCHIRI;SAN PEDRO DE HUANCAYRE;194;179;15;41.07;0;2021
20241212;5154;150726;LIMA ;SIERRA;HUAROCHIRI;SANGALLAYA;628;168;460;34.16;0;2021
20241212;5155;150727;LIMA ;SIERRA;HUAROCHIRI;SANTA CRUZ DE COCACHACRA;2644;2368;276;259.3;0;2021
20241212;5156;150728;LIMA ;COSTA;HUAROCHIRI;SANTA EULALIA;13397;12702;695;3642.75;0;2021
20241212;5157;150729;LIMA ;SIERRA;HUAROCHIRI;SANTIAGO DE ANCHUCAYA;278;274;4;90.01;0;2021
20241212;5158;150730;LIMA ;SIERRA;HUAROCHIRI;SANTIAGO DE TUNA;368;293;75;85.56;0;2021
20241212;5159;150731;LIMA ;COSTA;HUAROCHIRI;SANTO DOMINGO DE LOS OLLERO;3350;531;2819;135.19;0;2021
20241212;5160;150732;LIMA ;SIERRA;HUAROCHIRI;SURCO;1350;975;375;223.69;0;2021
20241212;5161;150801;LIMA ;COSTA;HUAURA;HUACHO;70366;69715;651;27263.54;254.305;2021
20241212;5162;150802;LIMA ;COSTA;HUAURA;AMBAR;2027;365;1662;92.93;0;2021
20241212;5163;150803;LIMA ;COSTA;HUAURA;CALETA DE CARQUIN;8802;8685;117;1358.58;51.226;2021
20241212;5164;150804;LIMA ;SIERRA;HUAURA;CHECRAS;842;475;367;108.98;0;2021
20241212;5165;150805;LIMA ;COSTA;HUAURA;HUALMAY;28759;28670;89;11212.02;154.04;2021
20241212;5166;150806;LIMA ;COSTA;HUAURA;HUAURA;37005;33063;3942;9309.6;131.09;2021
20241212;5167;150807;LIMA ;SIERRA;HUAURA;LEONCIO PRADO;1944;475;1469;108.98;0;2021
20241212;5168;150808;LIMA ;SIERRA;HUAURA;PACCHO;1478;865;613;198.46;0;2021
20241212;5169;150809;LIMA ;SIERRA;HUAURA;SANTA LEONOR;776;475;301;108.98;0;2021
20241212;5170;150810;LIMA ;COSTA;HUAURA;SANTA MARIA;39829;37062;2767;9469.34;267.68;2021
20241212;5171;150811;LIMA ;COSTA;HUAURA;SAYAN;24788;16250;8538;4325.07;0;2021
20241212;5172;150812;LIMA ;COSTA;HUAURA;VEGUETA;28707;24616;4091;6289.39;0;2021
20241212;5173;150901;LIMA ;SIERRA;OYON;OYON;11882;9736;2146;1929.12;0;2021
20241212;5174;150902;LIMA ;SIERRA;OYON;ANDAJES;470;312;158;71.58;0;2021
20241212;5175;150903;LIMA ;SIERRA;OYON;CAUJUL;505;193;312;44.28;0;2021
20241212;5176;150904;LIMA ;SIERRA;OYON;COCHAMARCA;1003;304;699;69.75;0;2021
20241212;5177;150905;LIMA ;SIERRA;OYON;NAVAN;812;239;573;54.83;0;2021
20241212;5178;150906;LIMA ;SIERRA;OYON;PACHANGARA;2318;1853;465;251.21;0;2021
20241212;5179;151001;LIMA ;SIERRA;YAUYOS;YAUYOS;1238;1038;200;243.56;0;2021
20241212;5180;151002;LIMA ;SIERRA;YAUYOS;ALIS;1475;230;1245;52.77;0;2021
20241212;5181;151003;LIMA ;SIERRA;YAUYOS;AYAUCA;1034;443;591;101.64;0;2021
20241212;5182;151004;LIMA ;SIERRA;YAUYOS;AYAVIRI;505;482;23;130.69;0;2021
20241212;5183;151005;LIMA ;SIERRA;YAUYOS;AZANGARO;400;125;275;28.68;0;2021
20241212;5184;151006;LIMA ;SIERRA;YAUYOS;CACRA;522;206;316;47.26;0;2021
20241212;5185;151007;LIMA ;SIERRA;YAUYOS;CARANIA;148;112;36;44.97;0;2021
20241212;5186;151008;LIMA ;SIERRA;YAUYOS;CATAHUASI;1067;711;356;163.12;0;2021
20241212;5187;151009;LIMA ;SIERRA;YAUYOS;CHOCOS;753;238;515;54.6;0;2021
20241212;5188;151010;LIMA ;SIERRA;YAUYOS;COCHAS;209;196;13;44.97;0;2021
20241212;5189;151011;LIMA ;SIERRA;YAUYOS;COLONIA;1067;395;672;90.62;0;2021
20241212;5190;151012;LIMA ;SIERRA;YAUYOS;HONGOS;312;279;33;82.92;0;2021
20241212;5191;151013;LIMA ;SIERRA;YAUYOS;HUAMPARA;131;123;8;35.27;0;2021
20241212;5192;151014;LIMA ;SIERRA;YAUYOS;HUANCAYA;497;427;70;104.65;0;2021
20241212;5193;151015;LIMA ;SIERRA;YAUYOS;HUANGASCAR;644;362;282;83.05;0;2021
20241212;5194;151016;LIMA ;SIERRA;YAUYOS;HUANTAN;943;596;347;136.74;0;2021
20241212;5195;151017;LIMA ;SIERRA;YAUYOS;HUAÑEC;441;410;31;94.07;0;2021
20241212;5196;151018;LIMA ;SIERRA;YAUYOS;LARAOS;501;348;153;74.4;0;2021
20241212;5197;151019;LIMA ;SIERRA;YAUYOS;LINCHA;396;108;288;24.78;0;2021
20241212;5198;151020;LIMA ;SIERRA;YAUYOS;MADEAN;520;181;339;41.53;0;2021
20241212;5199;151021;LIMA ;SIERRA;YAUYOS;MIRAFLORES;202;159;43;66.33;0;2021
20241212;5200;151022;LIMA ;SIERRA;YAUYOS;OMAS;616;350;266;80.3;0;2021
20241212;5201;151023;LIMA ;SIERRA;YAUYOS;PUTINZA;521;471;50;108.06;0;2021
20241212;5202;151024;LIMA ;SIERRA;YAUYOS;QUINCHES;536;354;182;81.22;0;2021
20241212;5203;151025;LIMA ;SIERRA;YAUYOS;QUINOCAY;402;338;64;95.17;0;2021
20241212;5204;151026;LIMA ;SIERRA;YAUYOS;SAN JOAQUIN;151;125;26;35.2;0;2021
20241212;5205;151027;LIMA ;SIERRA;YAUYOS;SAN PEDRO DE PILAS;259;200;59;44.84;0;2021
20241212;5206;151028;LIMA ;SIERRA;YAUYOS;TANTA;504;488;16;180.66;0;2021
20241212;5207;151029;LIMA ;SIERRA;YAUYOS;TAURIPAMPA;486;355;131;81.45;0;2021
20241212;5208;151030;LIMA ;SIERRA;YAUYOS;TOMAS;460;204;256;46.8;0;2021
20241212;5209;151031;LIMA ;SIERRA;YAUYOS;TUPE;481;273;208;62.63;0;2021
20241212;5210;151032;LIMA ;SIERRA;YAUYOS;VIÑAC;1613;587;1026;134.67;0;2021
20241212;5211;151033;LIMA ;SIERRA;YAUYOS;VITIS;260;249;11;57.13;0;2021
20241212;5212;160101;LORETO;SELVA;MAYNAS;IQUITOS  ;163849;161661;2188;49733.85;512.679;2021
20241212;5213;160102;LORETO;SELVA;MAYNAS;ALTO NANAY  ;3328;751;2577;201.34;0;2021
20241212;5214;160103;LORETO;SELVA;MAYNAS;FERNANDO LORES;13931;5821;8110;1578.32;0;2021
20241212;5215;160104;LORETO;SELVA;MAYNAS;INDIANA;11670;4197;7473;1203.64;0;2021
20241212;5216;160105;LORETO;SELVA;MAYNAS;LAS AMAZONAS;8403;2545;5858;682.3;0;2021
20241212;5217;160106;LORETO;SELVA;MAYNAS;MAZAN;14128;5165;8963;1384.71;0;2021
20241212;5218;160107;LORETO;SELVA;MAYNAS;NAPO;17813;4014;13799;627.9;0;2021
20241212;5219;160108;LORETO;SELVA;MAYNAS;PUNCHANA;89838;82203;7635;24431.91;244.948;2021
20241212;5220;160110;LORETO;SELVA;MAYNAS;TORRES CAUSANA ;5065;491;4574;131.63;0;2021
20241212;5221;160112;LORETO;SELVA;MAYNAS;BELEN;71084;61845;9239;21605.99;261.508;2021
20241212;5222;160113;LORETO;SELVA;MAYNAS;SAN JUAN BAUTISTA;156363;138575;17788;47689.6;495.103;2021
20241212;5223;160201;LORETO;SELVA;ALTO AMAZONAS;YURIMAGUAS;106557;86826;19731;34860.64;240.445;2021
20241212;5224;160202;LORETO;SELVA;ALTO AMAZONAS;BALSAPUERTO;17190;1127;16063;302.14;0;2021
20241212;5225;160205;LORETO;SELVA;ALTO AMAZONAS;JEBEROS;4686;2543;2143;681.77;0;2021
20241212;5226;160206;LORETO;SELVA;ALTO AMAZONAS;LAGUNAS;13713;8572;5141;2298.11;0;2021
20241212;5227;160210;LORETO;SELVA;ALTO AMAZONAS;SANTA CRUZ;4285;858;3427;230.03;0;2021
20241212;5228;160211;LORETO;SELVA;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;6240;3346;2894;897.05;0;2021
20241212;5229;160301;LORETO;SELVA;LORETO;NAUTA;33911;22956;10955;7780.44;0;2021
20241212;5230;160302;LORETO;SELVA;LORETO;PARINARI  ;6182;1445;4737;387.4;0;2021
20241212;5231;160303;LORETO;SELVA;LORETO;TIGRE;7597;2098;5499;562.46;0;2021
20241212;5232;160304;LORETO;SELVA;LORETO;TROMPETEROS;11071;2791;8280;748.25;0;2021
20241212;5233;160305;LORETO;SELVA;LORETO;URARINAS   ;13937;2916;11021;781.77;0;2021
20241212;5234;160401;LORETO;SELVA;MARISCAL RAMON CASTILLA;RAMON CASTILLA;24266;12838;11428;4685.87;0;2021
20241212;5235;160402;LORETO;SELVA;MARISCAL RAMON CASTILLA;PEBAS;12637;3866;8771;1007.92;0;2021
20241212;5236;160403;LORETO;SELVA;MARISCAL RAMON CASTILLA;YAVARI;10033;1872;8161;546.62;0;2021
20241212;5237;160404;LORETO;SELVA;MARISCAL RAMON CASTILLA;SAN PABLO;12728;3586;9142;961.39;0;2021
20241212;5238;160501;LORETO;SELVA;REQUENA;REQUENA;28131;25051;3080;8621.12;99;2021
20241212;5239;160502;LORETO;SELVA;REQUENA;ALTO TAPICHE;1605;640;965;143.5;0;2021
20241212;5240;160503;LORETO;SELVA;REQUENA;CAPELO;2322;1528;794;409.65;0;2021
20241212;5241;160504;LORETO;SELVA;REQUENA;EMILIO SAN MARTIN;6844;2853;3991;764.88;0;2021
20241212;5242;160505;LORETO;SELVA;REQUENA;MAQUIA;8720;2734;5986;732.97;0;2021
20241212;5243;160506;LORETO;SELVA;REQUENA;PUINAHUA;4561;2370;2191;635.39;0;2021
20241212;5244;160507;LORETO;SELVA;REQUENA;SAQUENA;3167;969;2198;259.78;0;2021
20241212;5245;160508;LORETO;SELVA;REQUENA;SOPLIN   ;702;234;468;62.73;0;2021
20241212;5246;160509;LORETO;SELVA;REQUENA;TAPICHE;944;498;446;133.51;0;2021
20241212;5247;160510;LORETO;SELVA;REQUENA;JENARO HERRERA;5082;3914;1168;533.75;0;2021
20241212;5248;160511;LORETO;SELVA;REQUENA;YAQUERANA   ;2248;802;1446;215.01;0;2021
20241212;5249;160601;LORETO;SELVA;UCAYALI;CONTAMANA;28648;20253;8395;6758.72;0;2021
20241212;5250;160602;LORETO;SELVA;UCAYALI;INAHUAYA;1718;978;740;262.2;0;2021
20241212;5251;160603;LORETO;SELVA;UCAYALI;PADRE MARQUEZ;3372;1322;2050;354.42;0;2021
20241212;5252;160604;LORETO;SELVA;UCAYALI;PAMPA HERMOSA;6144;1670;4474;447.72;0;2021
20241212;5253;160605;LORETO;SELVA;UCAYALI;SARAYACU;15288;5719;9569;1533.24;0;2021
20241212;5254;160606;LORETO;SELVA;UCAYALI;VARGAS GUERRA;7524;6216;1308;1231.66;0;2021
20241212;5255;160701;LORETO;SELVA;DATEM DEL MARAÑON ;BARRANCA;16155;10704;5451;3533.54;0;2021
20241212;5256;160702;LORETO;SELVA;DATEM DEL MARAÑON ;CAHUAPANAS;8002;989;7013;309.42;0;2021
20241212;5257;160703;LORETO;SELVA;DATEM DEL MARAÑON ;MANSERICHE;9482;3046;6436;816.62;0;2021
20241212;5258;160704;LORETO;SELVA;DATEM DEL MARAÑON ;MORONA;4457;1927;2530;516.62;0;2021
20241212;5259;160705;LORETO;SELVA;DATEM DEL MARAÑON ;PASTAZA;6151;2224;3927;596.24;0;2021
20241212;5260;160706;LORETO;SELVA;DATEM DEL MARAÑON ;ANDOAS ;16142;1902;14240;509.92;0;2021
20241212;5261;160801;LORETO;SELVA;PUTUMAYO   ;PUTUMAYO    ;4422;3611;811;1357.85;0;2021
20241212;5262;160802;LORETO;SELVA;PUTUMAYO   ;ROSA PANDURO ;612;276;336;73.99;0;2021
20241212;5263;160803;LORETO;SELVA;PUTUMAYO   ;TENIENTE MANUEL CLAVERO ;2518;534;1984;143.16;0;2021
20241212;5264;160804;LORETO;SELVA;PUTUMAYO   ;YAGUAS ;1589;214;1375;57.37;0;2021
20241212;5265;170101;MADRE DE DIOS;SELVA;TAMBOPATA;TAMBOPATA;103413;99244;4169;28979.25;275.075;2021
20241212;5266;170102;MADRE DE DIOS;SELVA;TAMBOPATA;INAMBARI   ;15810;10298;5512;3142.19;0;2021
20241212;5267;170103;MADRE DE DIOS;SELVA;TAMBOPATA;LAS PIEDRAS  ;20064;17220;2844;5254.27;46.392;2021
20241212;5268;170104;MADRE DE DIOS;SELVA;TAMBOPATA;LABERINTO;6636;5218;1418;1398.92;0;2021
20241212;5269;170201;MADRE DE DIOS;SELVA;MANU;MANU   ;2334;1150;1184;191.89;0;2021
20241212;5270;170202;MADRE DE DIOS;SELVA;MANU;FITZCARRALD   ;1557;149;1408;39.95;0;2021
20241212;5271;170203;MADRE DE DIOS;SELVA;MANU;MADRE DE DIOS   ;6453;2063;4390;553.08;0;2021
20241212;5272;170204;MADRE DE DIOS;SELVA;MANU;HUEPETUHE;10819;7908;2911;1855.56;0;2021
20241212;5273;170301;MADRE DE DIOS;SELVA;TAHUAMANU;IÑAPARI;3311;2551;760;438.95;0;2021
20241212;5274;170302;MADRE DE DIOS;SELVA;TAHUAMANU;IBERIA;5741;5464;277;1196.62;0;2021
20241212;5275;170303;MADRE DE DIOS;SELVA;TAHUAMANU;TAHUAMANU;3550;1849;1701;771.3;0;2021
20241212;5276;180101;MOQUEGUA;COSTA;MARISCAL NIETO;MOQUEGUA;47073;45590;1483;13787.72;241.414;2021
20241212;5277;180102;MOQUEGUA;SIERRA;MARISCAL NIETO;CARUMAS;2177;1199;978;275.08;0;2021
20241212;5278;180103;MOQUEGUA;SIERRA;MARISCAL NIETO;CUCHUMBAYA;703;527;176;219.83;0;2021
20241212;5279;180104;MOQUEGUA;COSTA;MARISCAL NIETO;SAMEGUA;9960;9104;856;2326.07;46.41;2021
20241212;5280;180105;MOQUEGUA;SIERRA;MARISCAL NIETO;SAN CRISTOBAL;1533;1453;80;333.36;0;2021
20241212;5281;180106;MOQUEGUA;SIERRA;MARISCAL NIETO;TORATA;6750;3149;3601;623.95;0;2021
20241212;5282;180107;MOQUEGUA;SIERRA;MARISCAL NIETO;SAN ANTONIO 19/;28592;27294;1298;7286.72;0;2021
20241212;5283;180201;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;OMATE;3056;2086;970;598.24;0;2021
20241212;5284;180202;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;CHOJATA;548;249;299;57.13;0;2021
20241212;5285;180203;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;COALAQUE;945;313;632;71.81;0;2021
20241212;5286;180204;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;ICHUÑA;2950;722;2228;165.65;0;2021
20241212;5287;180205;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;LA CAPILLA;504;86;418;19.73;0;2021
20241212;5288;180206;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;LLOQUE;460;394;66;90.39;0;2021
20241212;5289;180207;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;MATALAQUE;378;136;242;31.2;0;2021
20241212;5290;180208;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;PUQUINA;2472;1795;677;411.82;0;2021
20241212;5291;180209;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;QUINISTAQUILLAS;453;267;186;61.26;0;2021
20241212;5292;180210;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;UBINAS;1485;782;703;179.41;0;2021
20241212;5293;180211;MOQUEGUA;SIERRA;GENERAL SANCHEZ CERRO;YUNGA;785;456;329;104.62;0;2021
20241212;5294;180301;MOQUEGUA;COSTA;ILO;ILO;71354;70908;446;20335.4;262.307;2021
20241212;5295;180302;MOQUEGUA;COSTA;ILO;EL ALGARROBAL;8355;8293;62;1729.68;14.96;2021
20241212;5296;180303;MOQUEGUA;COSTA;ILO;PACOCHA;4652;4633;19;1135.42;19.3;2021
20241212;5297;190101;PASCO;SIERRA;PASCO;CHAUPIMARCA;26714;26681;33;4451.92;83.031;2021
20241212;5298;190102;PASCO;SIERRA;PASCO;HUACHON;4581;2924;1657;823.31;0;2021
20241212;5299;190103;PASCO;SIERRA;PASCO;HUARIACA;6817;6249;568;1955.04;0;2021
20241212;5300;190104;PASCO;SIERRA;PASCO;HUAYLLAY;9320;6721;2599;1051.36;0;2021
20241212;5301;190105;PASCO;SIERRA;PASCO;NINACACA;4140;2864;1276;313.61;0;2021
20241212;5302;190106;PASCO;SIERRA;PASCO;PALLANCHACRA;1446;517;929;118.61;0;2021
20241212;5303;190107;PASCO;SIERRA;PASCO;PAUCARTAMBO;9193;6412;2781;1805.44;0;2021
20241212;5304;190108;PASCO;SIERRA;PASCO;SAN FCO.DE ASIS DE YARUSYAC;3477;1783;1694;334.69;0;2021
20241212;5305;190109;PASCO;SIERRA;PASCO;SIMON BOLIVAR;12573;11649;924;1943.72;23.874;2021
20241212;5306;190110;PASCO;SIERRA;PASCO;TICLACAYAN;2624;881;1743;156.19;0;2021
20241212;5307;190111;PASCO;SIERRA;PASCO;TINYAHUARCO;7355;7259;96;1211.22;0;2021
20241212;5308;190112;PASCO;SIERRA;PASCO;VICCO;3884;3656;228;400.33;0;2021
20241212;5309;190113;PASCO;SIERRA;PASCO;YANACANCHA;31225;29035;2190;4844.7;92.28;2021
20241212;5310;190201;PASCO;SIERRA;DANIEL ALCIDES CARRIÓN;YANAHUANCA;11210;8802;2408;1881.74;0;2021
20241212;5311;190202;PASCO;SIERRA;DANIEL ALCIDES CARRIÓN;CHACAYAN;1702;1330;372;312.08;0;2021
20241212;5312;190203;PASCO;SIERRA;DANIEL ALCIDES CARRIÓN;GOYLLARISQUIZGA;1375;1208;167;270.85;0;2021
20241212;5313;190204;PASCO;SIERRA;DANIEL ALCIDES CARRIÓN;PAUCAR;1734;1407;327;234.77;0;2021
20241212;5314;190205;PASCO;SIERRA;DANIEL ALCIDES CARRIÓN;SAN PEDRO DE PILLAO;1345;1123;222;128.82;0;2021
20241212;5315;190206;PASCO;SIERRA;DANIEL ALCIDES CARRIÓN;SANTA ANA DE TUSI;24326;4908;19418;563.02;0;2021
20241212;5316;190207;PASCO;SIERRA;DANIEL ALCIDES CARRIÓN;TAPUC;2065;1951;114;345.88;0;2021
20241212;5317;190208;PASCO;SIERRA;DANIEL ALCIDES CARRIÓN;VILCABAMBA;2102;1540;562;256.96;0;2021
20241212;5318;190301;PASCO;SELVA;OXAPAMPA;OXAPAMPA;17466;12045;5421;2700.66;0;2021
20241212;5319;190302;PASCO;SELVA;OXAPAMPA;CHONTABAMBA;6615;3255;3360;797.71;0;2021
20241212;5320;190303;PASCO;SELVA;OXAPAMPA;HUANCABAMBA;7078;3128;3950;668.72;0;2021
20241212;5321;190304;PASCO;SELVA;OXAPAMPA;PALCAZU;7987;2000;5987;536.19;0;2021
20241212;5322;190305;PASCO;SELVA;OXAPAMPA;POZUZO;4377;1406;2971;278.59;0;2021
20241212;5323;190306;PASCO;SELVA;OXAPAMPA;PUERTO BERMUDEZ;22000;7819;14181;815.41;0;2021
20241212;5324;190307;PASCO;SELVA;OXAPAMPA;VILLA RICA;18534;13672;4862;3635.78;0;2021
20241212;5325;190308;PASCO;SELVA;OXAPAMPA;CONSTITUCIÓN ;17577;9656;7921;3725.84;0;2021
20241212;5326;200101;PIURA;COSTA;PIURA;PIURA;181371;172512;8859;47674.92;1090.92;2021
20241212;5327;200104;PIURA;COSTA;PIURA;CASTILLA;188678;186726;1952;57444.92;516.56;2021
20241212;5328;200105;PIURA;COSTA;PIURA;CATACAOS;81972;78773;3199;22590.97;244.05;2021
20241212;5329;200107;PIURA;COSTA;PIURA;CURA MORI;20273;19108;1165;2391.23;0;2021
20241212;5330;200108;PIURA;COSTA;PIURA;EL TALLAN;5634;5226;408;1743.99;0;2021
20241212;5331;200109;PIURA;COSTA;PIURA;LA ARENA;41736;37600;4136;4901.43;94.49;2021
20241212;5332;200110;PIURA;COSTA;PIURA;LA UNION;44954;43873;1081;11667.08;197.06;2021
20241212;5333;200111;PIURA;COSTA;PIURA;LAS LOMAS;29290;11607;17683;2965.59;0;2021
20241212;5334;200114;PIURA;COSTA;PIURA;TAMBO GRANDE;126126;43353;82773;12885.13;204.81;2021
20241212;5335;200115;PIURA;COSTA;PIURA;VEINTISÉIS DE OCTUBRE ;192708;192597;111;55234.07;545.07;2021
20241212;5336;200201;PIURA;COSTA;AYABACA;AYABACA;32525;5381;27144;925.92;0;2021
20241212;5337;200202;PIURA;COSTA;AYABACA;FRIAS;21287;2108;19179;549.59;0;2021
20241212;5338;200203;PIURA;COSTA;AYABACA;JILILI;2659;202;2457;70.57;0;2021
20241212;5339;200204;PIURA;COSTA;AYABACA;LAGUNAS;5768;314;5454;65.49;0;2021
20241212;5340;200205;PIURA;COSTA;AYABACA;MONTERO;6587;1025;5562;149.65;0;2021
20241212;5341;200206;PIURA;COSTA;AYABACA;PACAIPAMPA;23194;1356;21838;345.24;0;2021
20241212;5342;200207;PIURA;COSTA;AYABACA;PAIMAS;10463;3147;7316;951.74;0;2021
20241212;5343;200208;PIURA;COSTA;AYABACA;SAPILLICA;11022;960;10062;244.42;0;2021
20241212;5344;200209;PIURA;COSTA;AYABACA;SICCHEZ;1604;803;801;204.45;0;2021
20241212;5345;200210;PIURA;COSTA;AYABACA;SUYO;12037;3378;8659;880.69;0;2021
20241212;5346;200301;PIURA;SIERRA;HUANCABAMBA;HUANCABAMBA;29424;8457;20967;2204.86;0;2021
20241212;5347;200302;PIURA;COSTA;HUANCABAMBA;CANCHAQUE;7539;2151;5388;547.65;0;2021
20241212;5348;200303;PIURA;SIERRA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;11743;510;11233;117.01;0;2021
20241212;5349;200304;PIURA;SIERRA;HUANCABAMBA;HUARMACA;37380;3190;34190;731.88;0;2021
20241212;5350;200305;PIURA;COSTA;HUANCABAMBA;LALAQUIZ;4119;1281;2838;326.15;0;2021
20241212;5351;200306;PIURA;COSTA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;9429;2165;7264;756.36;0;2021
20241212;5352;200307;PIURA;SIERRA;HUANCABAMBA;SONDOR;7361;1241;6120;200.6;0;2021
20241212;5353;200308;PIURA;SIERRA;HUANCABAMBA;SONDORILLO;11237;623;10614;142.93;0;2021
20241212;5354;200401;PIURA;COSTA;MORROPON;CHULUCANAS;90461;65684;24777;22262.18;313.76;2021
20241212;5355;200402;PIURA;COSTA;MORROPON;BUENOS AIRES;10351;8220;2131;1872.36;0;2021
20241212;5356;200403;PIURA;COSTA;MORROPON;CHALACO;7615;1016;6599;258.68;0;2021
20241212;5357;200404;PIURA;COSTA;MORROPON;LA MATANZA;15254;9317;5937;2963.47;0;2021
20241212;5358;200405;PIURA;COSTA;MORROPON;MORROPON;16229;12404;3825;3686.65;0;2021
20241212;5359;200406;PIURA;COSTA;MORROPON;SALITRAL;9158;6237;2921;1587.96;0;2021
20241212;5360;200407;PIURA;COSTA;MORROPON;SAN JUAN DE BIGOTE;6710;3817;2893;1413.11;0;2021
20241212;5361;200408;PIURA;COSTA;MORROPON;SANTA CATALINA DE MOSSA;3788;1498;2290;381.4;0;2021
20241212;5362;200409;PIURA;COSTA;MORROPON;SANTO DOMINGO;5892;938;4954;238.82;0;2021
20241212;5363;200410;PIURA;COSTA;MORROPON;YAMANGO;8696;1724;6972;438.94;0;2021
20241212;5364;200501;PIURA;COSTA;PAITA;PAITA;104513;104506;7;11443.41;336.2;2021
20241212;5365;200502;PIURA;COSTA;PAITA;AMOTAPE;2547;2454;93;870.12;0;2021
20241212;5366;200503;PIURA;COSTA;PAITA;ARENAL;1263;1003;260;366.1;0;2021
20241212;5367;200504;PIURA;COSTA;PAITA;COLAN;17172;15269;1903;2547.74;0;2021
20241212;5368;200505;PIURA;COSTA;PAITA;LA HUACA;14345;13174;1171;3297.26;0;2021
20241212;5369;200506;PIURA;COSTA;PAITA;TAMARINDO;5409;5298;111;799.13;0;2021
20241212;5370;200507;PIURA;COSTA;PAITA;VICHAYAL;6252;4500;1752;1032.43;0;2021
20241212;5371;200601;PIURA;COSTA;SULLANA;SULLANA;191400;180369;11031;63013.2;1036.8;2021
20241212;5372;200602;PIURA;COSTA;SULLANA;BELLAVISTA;39181;39181;0;10419.35;165.32;2021
20241212;5373;200603;PIURA;COSTA;SULLANA;IGNACIO ESCUDERO;21975;21763;212;6127.84;0;2021
20241212;5374;200604;PIURA;COSTA;SULLANA;LANCONES;13333;488;12845;109.42;0;2021
20241212;5375;200605;PIURA;COSTA;SULLANA;MARCAVELICA;32747;30242;2505;9303.74;0;2021
20241212;5376;200606;PIURA;COSTA;SULLANA;MIGUEL CHECA;10419;10115;304;3270.04;0;2021
20241212;5377;200607;PIURA;COSTA;SULLANA;QUERECOTILLO;28433;25592;2841;6405.31;0;2021
20241212;5378;200608;PIURA;COSTA;SULLANA;SALITRAL;7788;7072;716;1991.27;0;2021
20241212;5379;200701;PIURA;COSTA;TALARA;PARIÑAS;106157;105517;640;26409.4;521.8;2021
20241212;5380;200702;PIURA;COSTA;TALARA;EL ALTO;9097;9097;0;3794.75;0;2021
20241212;5381;200703;PIURA;COSTA;TALARA;LA BREA;13250;12998;252;3185.44;0;2021
20241212;5382;200704;PIURA;COSTA;TALARA;LOBITOS;1380;1333;47;215.47;0;2021
20241212;5383;200705;PIURA;COSTA;TALARA;LOS ORGANOS;11775;11708;67;4578.66;0;2021
20241212;5384;200706;PIURA;COSTA;TALARA;MANCORA;14365;14192;173;3182.05;0;2021
20241212;5385;200801;PIURA;COSTA;SECHURA;SECHURA;52436;50526;1910;16070.88;202.43;2021
20241212;5386;200802;PIURA;COSTA;SECHURA;BELLAVISTA DE LA UNION;5314;5088;226;1167.33;0;2021
20241212;5387;200803;PIURA;COSTA;SECHURA;BERNAL;7812;7243;569;2205.66;0;2021
20241212;5388;200804;PIURA;COSTA;SECHURA;CRISTO NOS VALGA;5082;2925;2157;744.72;0;2021
20241212;5389;200805;PIURA;COSTA;SECHURA;VICE;18154;17631;523;2757.99;0;2021
