FECHA_CORTE;UBIGEO;ANIO;DEPARTAMENTO;PROVINCIA;DISTRITO;REGION_NATURAL;TIPO_MUNICIPALIDAD;POB_TOTAL_INEI;POB_URBANA_INEI;POB_RURAL_INEI;CLASIFICACION_MUNICIPAL_MEF;GENERACION_PER_CAPITA_DOM;GENERACION_DOM_URBANA_TDIA;GENERACION_DOM URBANA_TANIO;GENERACION_MUN_TANIO;GENERACION_MUN_TDIA;GENERACION_PER_CAPITA_MUNICIPAL
23042024;190111;2023;PASCO;PASCO;TINYAHUARCO;SIERRA;DISTRITAL;7480;7379;101;E;0.46;3.39;1238.93;1769.91;4.85;0.66
23042024;190112;2023;PASCO;PASCO;VICCO;SIERRA;DISTRITAL;4029;3783;246;E;0.80;3.03;1104.64;1578.05;4.32;1.14
23042024;190113;2023;PASCO;PASCO;YANACANCHA;SIERRA;DISTRITAL;31054;28795;2259;D;0.32;9.21;3363.26;4804.65;13.16;0.46
23042024;190201;2023;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;SIERRA;PROVINCIAL;10572;8368;2204;B;0.41;3.43;1252.27;1788.96;4.90;0.59
23042024;190202;2023;PASCO;DANIEL ALCIDES CARRION;CHACAYAN;SIERRA;DISTRITAL;1479;1165;314;E;0.45;0.52;191.35;273.36;0.75;0.64
23042024;190203;2023;PASCO;DANIEL ALCIDES CARRION;GOYLLARISQUIZGA;SIERRA;DISTRITAL;1238;1092;146;E;0.43;0.47;171.39;244.84;0.67;0.61
23042024;190204;2023;PASCO;DANIEL ALCIDES CARRION;PAUCAR;SIERRA;DISTRITAL;1634;1334;300;E;0.32;0.43;155.81;222.59;0.61;0.46
23042024;190205;2023;PASCO;DANIEL ALCIDES CARRION;SAN PEDRO DE PILLAO;SIERRA;DISTRITAL;1270;1066;204;E;0.22;0.23;85.60;122.29;0.34;0.31
23042024;190206;2023;PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE TUSI;SIERRA;DISTRITAL;24766;5147;19619;G;0.45;2.32;845.39;1207.71;3.31;0.64
23042024;190207;2023;PASCO;DANIEL ALCIDES CARRION;TAPUC;SIERRA;DISTRITAL;1840;1742;98;E;0.33;0.57;209.82;299.75;0.82;0.47
23042024;190208;2023;PASCO;DANIEL ALCIDES CARRION;VILCABAMBA;SIERRA;DISTRITAL;2106;1558;548;F;0.32;0.50;181.97;259.96;0.71;0.46
23042024;190301;2023;PASCO;OXAPAMPA;OXAPAMPA;SELVA;PROVINCIAL;17794;12252;5542;B;0.43;5.27;1922.95;2747.07;7.53;0.61
23042024;190302;2023;PASCO;OXAPAMPA;CHONTABAMBA;SELVA;DISTRITAL;6899;3387;3512;F;0.56;1.90;692.30;989.00;2.71;0.80
23042024;190303;2023;PASCO;OXAPAMPA;HUANCABAMBA;SELVA;DISTRITAL;7163;3158;4005;F;0.41;1.29;472.59;675.14;1.85;0.59
23042024;190304;2023;PASCO;OXAPAMPA;PALCAZU;SELVA;DISTRITAL;7818;1951;5867;G;0.53;1.04;379.78;542.55;1.49;0.76
23042024;190305;2023;PASCO;OXAPAMPA;POZUZO;SELVA;DISTRITAL;3977;1273;2704;G;0.38;0.48;176.57;252.24;0.69;0.54
23042024;190306;2023;PASCO;OXAPAMPA;PUERTO BERMUDEZ;SELVA;DISTRITAL;22704;8044;14660;F;0.80;6.44;2348.85;3355.50;9.19;1.14
23042024;190307;2023;PASCO;OXAPAMPA;VILLA RICA;SELVA;DISTRITAL;18402;13557;4845;E;0.59;8.00;2919.50;4170.71;11.43;0.84
23042024;190308;2023;PASCO;OXAPAMPA;CONSTITUCIÓN;SELVA;DISTRITAL;18268;10013;8255;F;0.74;7.41;2704.51;3863.59;10.59;1.06
23042024;200101;2023;PIURA;PIURA;PIURA;COSTA;PROVINCIAL;187926;178122;9804;A;0.72;128.25;46810.46;66872.09;183.21;1.03
23042024;200104;2023;PIURA;PIURA;CASTILLA;COSTA;DISTRITAL;197533;195344;2189;D;0.59;115.25;42067.33;60096.19;164.65;0.84
23042024;200105;2023;PIURA;PIURA;CATACAOS;COSTA;DISTRITAL;83594;80107;3487;D;0.55;44.06;16081.48;22973.54;62.94;0.79
23042024;200107;2023;PIURA;PIURA;CURA MORI;COSTA;DISTRITAL;20580;19318;1262;E;0.47;9.08;3314.00;4734.29;12.97;0.67
23042024;200108;2023;PIURA;PIURA;EL TALLAN;COSTA;DISTRITAL;5651;5214;437;E;0.64;3.34;1217.99;1739.99;4.77;0.91
23042024;200109;2023;PIURA;PIURA;LA ARENA;COSTA;DISTRITAL;42406;37933;4473;D;0.25;9.48;3461.39;4944.84;13.55;0.36
23042024;200110;2023;PIURA;PIURA;LA UNION;COSTA;DISTRITAL;45930;44750;1180;D;0.51;22.82;8330.21;11900.30;32.60;0.73
23042024;200111;2023;PIURA;PIURA;LAS LOMAS;COSTA;DISTRITAL;29406;11169;18237;F;0.51;5.70;2079.11;2970.16;8.14;0.73
23042024;200114;2023;PIURA;PIURA;TAMBO GRANDE;COSTA;DISTRITAL;129729;42587;87142;D;0.54;23.00;8393.90;11991.28;32.85;0.77
23042024;200115;2023;PIURA;PIURA;VEINTISEIS DE OCTUBRE;COSTA;DISTRITAL;201571;201446;125;D;0.76;153.10;55881.12;79830.17;218.71;1.09
23042024;200201;2023;PIURA;AYABACA;AYABACA;COSTA;PROVINCIAL;31788;5115;26673;B;0.38;1.94;709.45;1013.50;2.78;0.54
23042024;200202;2023;PIURA;AYABACA;FRIAS;COSTA;DISTRITAL;21109;2028;19081;G;0.50;1.01;370.11;528.73;1.45;0.71
23042024;200203;2023;PIURA;AYABACA;JILILI;COSTA;DISTRITAL;2626;193;2433;G;0.67;0.13;47.20;67.43;0.18;0.96
23042024;200204;2023;PIURA;AYABACA;LAGUNAS;COSTA;DISTRITAL;5670;299;5371;G;0.40;0.12;43.65;62.36;0.17;0.57
23042024;200205;2023;PIURA;AYABACA;MONTERO;COSTA;DISTRITAL;6504;984;5520;G;0.44;0.43;158.03;225.76;0.62;0.63
23042024;200206;2023;PIURA;AYABACA;PACAIPAMPA;COSTA;DISTRITAL;23040;1305;21735;G;0.49;0.64;233.14;333.05;0.91;0.70
23042024;200207;2023;PIURA;AYABACA;PAIMAS;COSTA;DISTRITAL;10620;3120;7500;G;0.58;1.81;660.50;943.58;2.59;0.83
23042024;200208;2023;PIURA;AYABACA;SAPILLICA;COSTA;DISTRITAL;10978;928;10050;G;0.49;0.45;165.79;236.84;0.65;0.70
23042024;200209;2023;PIURA;AYABACA;SICCHEZ;COSTA;DISTRITAL;1528;752;776;F;0.49;0.37;134.34;191.92;0.53;0.70
23042024;200210;2023;PIURA;AYABACA;SUYO;COSTA;DISTRITAL;12085;3311;8774;G;0.48;1.59;580.09;828.70;2.27;0.69
23042024;200301;2023;PIURA;HUANCABAMBA;HUANCABAMBA;SIERRA;PROVINCIAL;29359;8247;21112;B;0.50;4.12;1505.08;2150.11;5.89;0.71
23042024;200302;2023;PIURA;HUANCABAMBA;CANCHAQUE;COSTA;DISTRITAL;7357;2051;5306;G;0.49;1.00;366.41;523.44;1.43;0.70
23042024;200303;2023;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;SIERRA;DISTRITAL;11625;489;11136;G;0.27;0.13;48.19;68.84;0.19;0.39
23042024;200304;2023;PIURA;HUANCABAMBA;HUARMACA;SIERRA;DISTRITAL;37131;3077;34054;G;0.20;0.62;224.62;320.89;0.88;0.29
23042024;200305;2023;PIURA;HUANCABAMBA;LALAQUIZ;COSTA;DISTRITAL;3996;1215;2781;G;0.49;0.59;217.06;310.08;0.85;0.70
23042024;200306;2023;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;COSTA;DISTRITAL;9490;2125;7365;G;0.67;1.42;519.67;742.38;2.03;0.96
23042024;200307;2023;PIURA;HUANCABAMBA;SONDOR;SIERRA;DISTRITAL;7227;1186;6041;G;0.31;0.37;134.20;191.71;0.53;0.44
23042024;200308;2023;PIURA;HUANCABAMBA;SONDORILLO;SIERRA;DISTRITAL;11357;610;10747;G;0.44;0.27;98.64;140.92;0.39;0.63
23042024;200401;2023;PIURA;MORROPON;CHULUCANAS;COSTA;PROVINCIAL;91788;65831;25957;A;0.65;42.79;15618.40;22312.01;61.13;0.93
23042024;200402;2023;PIURA;MORROPON;BUENOS AIRES;COSTA;DISTRITAL;10570;8316;2254;E;0.44;3.63;1325.96;1894.23;5.19;0.62
23042024;200403;2023;PIURA;MORROPON;CHALACO;COSTA;DISTRITAL;7337;942;6395;G;0.30;0.28;103.15;147.36;0.40;0.43
23042024;200404;2023;PIURA;MORROPON;LA MATANZA;COSTA;DISTRITAL;15578;9351;6227;F;0.61;5.70;2082.00;2974.29;8.15;0.87
23042024;200405;2023;PIURA;MORROPON;MORROPON;COSTA;DISTRITAL;16503;12480;4023;E;0.64;7.99;2915.33;4164.75;11.41;0.91
23042024;200406;2023;PIURA;MORROPON;SALITRAL;COSTA;DISTRITAL;9258;6215;3043;E;0.49;3.04;1110.30;1586.14;4.35;0.70
23042024;200407;2023;PIURA;MORROPON;SAN JUAN DE BIGOTE;COSTA;DISTRITAL;6676;3725;2951;F;0.54;2.01;734.20;1048.85;2.87;0.77
23042024;200408;2023;PIURA;MORROPON;SANTA CATALINA DE MOSSA;COSTA;DISTRITAL;3716;1430;2286;F;0.49;0.70;255.47;364.95;1.00;0.70
23042024;200409;2023;PIURA;MORROPON;SANTO DOMINGO;COSTA;DISTRITAL;5606;859;4747;G;0.49;0.42;153.46;219.23;0.60;0.70
23042024;200410;2023;PIURA;MORROPON;YAMANGO;COSTA;DISTRITAL;8515;1629;6886;G;0.51;0.83;303.24;433.20;1.19;0.73
23042024;200501;2023;PIURA;PAITA;PAITA;COSTA;PROVINCIAL;109218;109209;9;A;0.40;43.68;15944.51;22777.88;62.41;0.57
23042024;200502;2023;PIURA;PAITA;AMOTAPE;COSTA;DISTRITAL;2582;2483;99;E;0.68;1.69;616.28;880.40;2.41;0.97
23042024;200503;2023;PIURA;PAITA;ARENAL;COSTA;DISTRITAL;1276;1005;271;E;0.69;0.69;253.11;361.58;0.99;0.99
23042024;200504;2023;PIURA;PAITA;COLAN;COSTA;DISTRITAL;17579;15554;2025;E;0.32;4.98;1816.71;2595.30;7.11;0.46
23042024;200505;2023;PIURA;PAITA;LA HUACA;COSTA;DISTRITAL;14668;13422;1246;E;0.64;8.59;3135.38;4479.11;12.27;0.91
23042024;200506;2023;PIURA;PAITA;TAMARINDO;COSTA;DISTRITAL;5544;5426;118;E;0.49;2.66;970.44;1386.34;3.80;0.70
23042024;200507;2023;PIURA;PAITA;VICHAYAL;COSTA;DISTRITAL;6415;4560;1855;E;0.44;2.01;732.34;1046.19;2.87;0.63
23042024;200601;2023;PIURA;SULLANA;SULLANA;COSTA;PROVINCIAL;194970;183147;11823;A;0.67;122.71;44788.60;63983.71;175.30;0.96
23042024;200602;2023;PIURA;SULLANA;BELLAVISTA;COSTA;DISTRITAL;39535;39535;0;D;0.51;20.16;7359.44;10513.49;28.80;0.73
23042024;200603;2023;PIURA;SULLANA;IGNACIO ESCUDERO;COSTA;DISTRITAL;22399;22171;228;E;0.54;11.97;4369.90;6242.72;17.10;0.77
23042024;200604;2023;PIURA;SULLANA;LANCONES;COSTA;DISTRITAL;13379;464;12915;G;0.45;0.21;76.21;108.87;0.30;0.64
23042024;200605;2023;PIURA;SULLANA;MARCAVELICA;COSTA;DISTRITAL;33438;30750;2688;E;0.59;18.14;6622.01;9460.02;25.92;0.84
23042024;200606;2023;PIURA;SULLANA;MIGUEL CHECA;COSTA;DISTRITAL;10727;10398;329;E;0.63;6.55;2391.02;3415.74;9.36;0.90
23042024;200607;2023;PIURA;SULLANA;QUERECOTILLO;COSTA;DISTRITAL;28852;25826;3026;E;0.48;12.40;4524.72;6463.88;17.71;0.69
23042024;200608;2023;PIURA;SULLANA;SALITRAL;COSTA;DISTRITAL;7962;7194;768;E;0.54;3.88;1417.94;2025.62;5.55;0.77
23042024;200701;2023;PIURA;TALARA;PARIÑAS;COSTA;PROVINCIAL;108033;107362;671;A;0.51;54.75;19985.44;28550.62;78.22;0.73
23042024;200702;2023;PIURA;TALARA;EL ALTO;COSTA;DISTRITAL;9299;9299;0;E;0.51;4.74;1731.01;2472.87;6.77;0.73
23042024;200703;2023;PIURA;TALARA;LA BREA;COSTA;DISTRITAL;13343;13082;261;E;0.44;5.76;2100.97;3001.38;8.22;0.63
23042024;200704;2023;PIURA;TALARA;LOBITOS;COSTA;DISTRITAL;1373;1324;49;E;0.55;0.73;265.79;379.70;1.04;0.79
23042024;200705;2023;PIURA;TALARA;LOS ORGANOS;COSTA;DISTRITAL;11999;11928;71;E;0.61;7.28;2655.77;3793.96;10.39;0.87
23042024;200706;2023;PIURA;TALARA;MANCORA;COSTA;DISTRITAL;14760;14576;184;E;0.51;7.43;2713.32;3876.17;10.62;0.73
23042024;200801;2023;PIURA;SECHURA;SECHURA;COSTA;PROVINCIAL;55316;53232;2084;A;0.61;32.47;11852.10;16931.58;46.39;0.87
23042024;200802;2023;PIURA;SECHURA;BELLAVISTA DE LA UNION;COSTA;DISTRITAL;5509;5266;243;E;0.44;2.32;845.72;1208.17;3.31;0.63
23042024;200803;2023;PIURA;SECHURA;BERNAL;COSTA;DISTRITAL;8071;7464;607;E;0.40;2.99;1089.74;1556.78;4.27;0.57
23042024;200804;2023;PIURA;SECHURA;CRISTO NOS VALGA;COSTA;DISTRITAL;5331;3021;2310;F;0.49;1.48;539.70;770.99;2.11;0.70
23042024;200805;2023;PIURA;SECHURA;VICE;COSTA;DISTRITAL;18940;18375;565;E;0.31;5.70;2079.13;2970.19;8.14;0.44
23042024;200806;2023;PIURA;SECHURA;RINCONADA LLICUAR;COSTA;DISTRITAL;3212;3205;7;E;0.49;1.57;572.57;817.95;2.24;0.70
23042024;210101;2023;PUNO;PUNO;PUNO;SIERRA;PROVINCIAL;142282;131412;10870;A;0.67;88.05;32136.80;45909.72;125.78;0.96
23042024;210102;2023;PUNO;PUNO;ACORA;SIERRA;DISTRITAL;21138;1945;19193;G;0.47;0.91;333.66;476.66;1.31;0.67
23042024;210103;2023;PUNO;PUNO;AMANTANI;SIERRA;DISTRITAL;3083;202;2881;G;0.44;0.09;32.67;46.66;0.13;0.63
23042024;210104;2023;PUNO;PUNO;ATUNCOLLA;SIERRA;DISTRITAL;4364;172;4192;G;0.44;0.08;27.81;39.73;0.11;0.63
23042024;210105;2023;PUNO;PUNO;CAPACHICA;SIERRA;DISTRITAL;6074;500;5574;G;0.44;0.22;80.85;115.51;0.32;0.63
23042024;210106;2023;PUNO;PUNO;CHUCUITO;SIERRA;DISTRITAL;6873;616;6257;G;0.44;0.27;99.61;142.30;0.39;0.63
23042024;210107;2023;PUNO;PUNO;COATA;SIERRA;DISTRITAL;6426;1092;5334;G;0.44;0.48;176.59;252.26;0.69;0.63
23042024;210108;2023;PUNO;PUNO;HUATA;SIERRA;DISTRITAL;2357;152;2205;G;0.44;0.07;24.58;35.11;0.10;0.63
23042024;210109;2023;PUNO;PUNO;MAÑAZO;SIERRA;DISTRITAL;5037;1715;3322;F;0.44;0.76;277.33;396.19;1.09;0.63
23042024;210110;2023;PUNO;PUNO;PAUCARCOLLA;SIERRA;DISTRITAL;4031;325;3706;G;0.44;0.14;52.56;75.08;0.21;0.63
23042024;210111;2023;PUNO;PUNO;PICHACANI;SIERRA;DISTRITAL;5990;1631;4359;F;0.44;0.72;263.75;376.78;1.03;0.63
23042024;210112;2023;PUNO;PUNO;PLATERIA;SIERRA;DISTRITAL;6762;259;6503;G;0.29;0.08;27.42;39.16;0.11;0.41
23042024;210113;2023;PUNO;PUNO;SAN ANTONIO;SIERRA;DISTRITAL;2584;166;2418;G;0.44;0.07;26.84;38.35;0.11;0.63
23042024;210114;2023;PUNO;PUNO;TIQUILLACA;SIERRA;DISTRITAL;1450;185;1265;G;0.44;0.08;29.92;42.74;0.12;0.63
23042024;210115;2023;PUNO;PUNO;VILQUE;SIERRA;DISTRITAL;2806;527;2279;G;0.44;0.23;85.22;121.74;0.33;0.63
23042024;210201;2023;PUNO;AZANGARO;AZANGARO;SIERRA;PROVINCIAL;32345;20072;12273;A;0.41;8.23;3003.77;4291.11;11.76;0.59
23042024;210202;2023;PUNO;AZANGARO;ACHAYA;SIERRA;DISTRITAL;2576;54;2522;G;0.44;0.02;8.73;12.47;0.03;0.63
23042024;210203;2023;PUNO;AZANGARO;ARAPA;SIERRA;DISTRITAL;6891;1190;5701;G;0.44;0.53;192.43;274.90;0.75;0.63
23042024;210204;2023;PUNO;AZANGARO;ASILLO;SIERRA;DISTRITAL;14001;3169;10832;G;0.44;1.40;512.45;732.08;2.01;0.63
23042024;210205;2023;PUNO;AZANGARO;CAMINACA;SIERRA;DISTRITAL;2836;97;2739;G;0.44;0.04;15.69;22.41;0.06;0.63
23042024;210206;2023;PUNO;AZANGARO;CHUPA;SIERRA;DISTRITAL;4692;477;4215;G;0.43;0.21;74.87;106.95;0.29;0.61
23042024;210207;2023;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;SIERRA;DISTRITAL;4705;2880;1825;F;0.42;1.21;441.50;630.72;1.73;0.60
23042024;210208;2023;PUNO;AZANGARO;MUÑANI;SIERRA;DISTRITAL;6754;1672;5082;G;0.44;0.74;270.38;386.25;1.06;0.63
23042024;210209;2023;PUNO;AZANGARO;POTONI;SIERRA;DISTRITAL;3128;1366;1762;F;0.22;0.30;109.69;156.70;0.43;0.31
23042024;210210;2023;PUNO;AZANGARO;SAMAN;SIERRA;DISTRITAL;8140;293;7847;G;0.33;0.10;35.29;50.42;0.14;0.47
23042024;210211;2023;PUNO;AZANGARO;SAN ANTON;SIERRA;DISTRITAL;7030;2953;4077;F;0.36;1.06;388.02;554.32;1.52;0.51
23042024;210212;2023;PUNO;AZANGARO;SAN JOSE;SIERRA;DISTRITAL;4735;1775;2960;F;0.65;1.15;421.12;601.60;1.65;0.93
23042024;210213;2023;PUNO;AZANGARO;SAN JUAN DE SALINAS;SIERRA;DISTRITAL;2672;117;2555;G;0.44;0.05;18.92;27.03;0.07;0.63
23042024;210214;2023;PUNO;AZANGARO;SANTIAGO DE PUPUJA;SIERRA;DISTRITAL;4278;121;4157;G;0.44;0.05;19.57;27.95;0.08;0.63
23042024;210215;2023;PUNO;AZANGARO;TIRAPATA;SIERRA;DISTRITAL;2950;529;2421;G;0.44;0.23;85.54;122.21;0.33;0.63
23042024;210301;2023;PUNO;CARABAYA;MACUSANI;SIERRA;PROVINCIAL;14695;12556;2139;B;0.36;4.52;1649.86;2356.94;6.46;0.51
23042024;210302;2023;PUNO;CARABAYA;AJOYANI;SIERRA;DISTRITAL;2600;1584;1016;F;0.44;0.70;256.15;365.92;1.00;0.63
23042024;210303;2023;PUNO;CARABAYA;AYAPATA;SELVA;DISTRITAL;9569;2326;7243;G;0.29;0.67;246.21;351.72;0.96;0.41
23042024;210304;2023;PUNO;CARABAYA;COASA;SELVA;DISTRITAL;4879;2391;2488;F;0.53;1.28;465.43;664.91;1.82;0.76
23042024;210305;2023;PUNO;CARABAYA;CORANI;SIERRA;DISTRITAL;4983;2669;2314;F;0.44;1.18;431.60;616.57;1.69;0.63
23042024;210306;2023;PUNO;CARABAYA;CRUCERO;SIERRA;DISTRITAL;10437;7633;2804;E;0.51;3.89;1420.88;2029.83;5.56;0.73
23042024;210307;2023;PUNO;CARABAYA;ITUATA;SELVA;DISTRITAL;9139;825;8314;G;0.34;0.28;102.38;146.26;0.40;0.49
23042024;210308;2023;PUNO;CARABAYA;OLLACHEA;SIERRA;DISTRITAL;6907;2736;4171;F;0.49;1.34;489.33;699.05;1.92;0.70
23042024;210309;2023;PUNO;CARABAYA;SAN GABAN;SELVA;DISTRITAL;9214;1879;7335;G;0.53;1.00;365.77;522.53;1.43;0.76
23042024;210310;2023;PUNO;CARABAYA;USICAYOS;SELVA;DISTRITAL;7655;2830;4825;F;0.40;1.13;413.18;590.26;1.62;0.57
23042024;210401;2023;PUNO;CHUCUITO;JULI;SIERRA;PROVINCIAL;20184;7480;12704;B;0.36;2.69;982.87;1404.10;3.85;0.51
23042024;210402;2023;PUNO;CHUCUITO;DESAGUADERO;SIERRA;DISTRITAL;12195;6916;5279;F;0.68;4.70;1716.55;2452.22;6.72;0.97
23042024;210403;2023;PUNO;CHUCUITO;HUACULLANI;SIERRA;DISTRITAL;7779;1770;6009;G;0.44;0.78;286.22;408.89;1.12;0.63
23042024;210404;2023;PUNO;CHUCUITO;KELLUYO;SIERRA;DISTRITAL;5163;527;4636;G;0.49;0.26;94.25;134.65;0.37;0.70
23042024;210405;2023;PUNO;CHUCUITO;PISACOMA;SIERRA;DISTRITAL;7567;986;6581;G;0.36;0.35;129.56;185.09;0.51;0.51
23042024;210406;2023;PUNO;CHUCUITO;POMATA;SIERRA;DISTRITAL;13568;2351;11217;G;0.40;0.94;343.25;490.35;1.34;0.57
23042024;210407;2023;PUNO;CHUCUITO;ZEPITA;SIERRA;DISTRITAL;17291;1870;15421;G;0.31;0.58;211.59;302.27;0.83;0.44
23042024;210501;2023;PUNO;EL COLLAO;ILAVE;SIERRA;PROVINCIAL;47358;20253;27105;A;0.43;8.71;3178.71;4541.01;12.44;0.61
23042024;210502;2023;PUNO;EL COLLAO;CAPAZO;SIERRA;DISTRITAL;985;81;904;G;0.44;0.04;13.10;18.71;0.05;0.63
23042024;210503;2023;PUNO;EL COLLAO;PILCUYO;SIERRA;DISTRITAL;10136;1109;9027;G;0.44;0.49;179.33;256.19;0.70;0.63
23042024;210504;2023;PUNO;EL COLLAO;SANTA ROSA;SIERRA;DISTRITAL;2723;823;1900;G;0.44;0.36;133.09;190.12;0.52;0.63
23042024;210505;2023;PUNO;EL COLLAO;CONDURIRI;SIERRA;DISTRITAL;2111;436;1675;G;0.80;0.35;127.31;181.87;0.50;1.14
23042024;210601;2023;PUNO;HUANCANE;HUANCANE;SIERRA;PROVINCIAL;18527;6762;11765;B;0.34;2.30;839.16;1198.81;3.28;0.49
23042024;210602;2023;PUNO;HUANCANE;COJATA;SIERRA;DISTRITAL;3916;1306;2610;F;0.45;0.59;214.51;306.44;0.84;0.64
23042024;210603;2023;PUNO;HUANCANE;HUATASANI;SIERRA;DISTRITAL;2927;1144;1783;F;0.44;0.51;184.99;264.28;0.72;0.63
23042024;210604;2023;PUNO;HUANCANE;INCHUPALLA;SIERRA;DISTRITAL;2398;129;2269;G;0.29;0.04;13.65;19.51;0.05;0.41
23042024;210605;2023;PUNO;HUANCANE;PUSI;SIERRA;DISTRITAL;4790;720;4070;G;0.44;0.32;116.43;166.33;0.46;0.63
23042024;210606;2023;PUNO;HUANCANE;ROSASPATA;SIERRA;DISTRITAL;3717;383;3334;G;0.44;0.17;61.93;88.48;0.24;0.63
23042024;210607;2023;PUNO;HUANCANE;TARACO;SIERRA;DISTRITAL;13235;1581;11654;G;0.44;0.70;255.66;365.23;1.00;0.63
23042024;210608;2023;PUNO;HUANCANE;VILQUE CHICO;SIERRA;DISTRITAL;7052;739;6313;G;0.70;0.52;188.81;269.74;0.74;1.00
23042024;210701;2023;PUNO;LAMPA;LAMPA;SIERRA;PROVINCIAL;11661;5251;6410;B;0.80;4.20;1533.29;2190.42;6.00;1.14
23042024;210702;2023;PUNO;LAMPA;CABANILLA;SIERRA;DISTRITAL;6004;1082;4922;G;0.44;0.48;174.97;249.95;0.68;0.63
23042024;210703;2023;PUNO;LAMPA;CALAPUJA;SIERRA;DISTRITAL;1817;486;1331;G;0.44;0.22;78.59;112.27;0.31;0.63
23042024;210704;2023;PUNO;LAMPA;NICASIO;SIERRA;DISTRITAL;2245;434;1811;G;0.44;0.19;70.18;100.26;0.27;0.63
23042024;210705;2023;PUNO;LAMPA;OCUVIRI;SIERRA;DISTRITAL;2222;590;1632;G;0.44;0.26;95.41;136.30;0.37;0.63
23042024;210706;2023;PUNO;LAMPA;PALCA;SIERRA;DISTRITAL;1455;485;970;F;0.44;0.21;78.43;112.04;0.31;0.63
23042024;210707;2023;PUNO;LAMPA;PARATIA;SIERRA;DISTRITAL;2052;664;1388;F;0.44;0.29;107.37;153.39;0.42;0.63
23042024;210708;2023;PUNO;LAMPA;PUCARA;SIERRA;DISTRITAL;5098;1842;3256;F;0.44;0.82;297.87;425.52;1.17;0.63
23042024;210709;2023;PUNO;LAMPA;SANTA LUCIA;SIERRA;DISTRITAL;7185;5278;1907;E;0.44;2.32;847.65;1210.92;3.32;0.63
23042024;210710;2023;PUNO;LAMPA;VILAVILA;SIERRA;DISTRITAL;961;342;619;F;0.44;0.15;55.30;79.01;0.22;0.63
23042024;210801;2023;PUNO;MELGAR;AYAVIRI;SIERRA;PROVINCIAL;26329;22595;3734;A;0.53;11.98;4371.00;6244.29;17.11;0.76
23042024;210802;2023;PUNO;MELGAR;ANTAUTA;SIERRA;DISTRITAL;5897;3592;2305;F;0.49;1.76;642.43;917.76;2.51;0.70
23042024;210803;2023;PUNO;MELGAR;CUPI;SIERRA;DISTRITAL;1886;231;1655;G;0.20;0.05;16.86;24.09;0.07;0.29
23042024;210804;2023;PUNO;MELGAR;LLALLI;SIERRA;DISTRITAL;2217;1370;847;F;0.29;0.40;145.01;207.16;0.57;0.41
23042024;210805;2023;PUNO;MELGAR;MACARI;SIERRA;DISTRITAL;6993;2751;4242;F;0.38;1.05;381.56;545.09;1.49;0.54
23042024;210806;2023;PUNO;MELGAR;NUÑOA;SIERRA;DISTRITAL;7683;3609;4074;F;0.29;1.05;382.01;545.73;1.50;0.41
23042024;210807;2023;PUNO;MELGAR;ORURILLO;SIERRA;DISTRITAL;6899;796;6103;G;0.44;0.35;128.72;183.89;0.50;0.63
23042024;210808;2023;PUNO;MELGAR;SANTA ROSA;SIERRA;DISTRITAL;6134;2574;3560;F;0.44;1.14;416.24;594.62;1.63;0.63
23042024;210809;2023;PUNO;MELGAR;UMACHIRI;SIERRA;DISTRITAL;3791;609;3182;G;0.49;0.30;108.92;155.60;0.43;0.70
23042024;210901;2023;PUNO;MOHO;MOHO;SIERRA;PROVINCIAL;10100;2511;7589;B;0.20;0.50;183.30;261.86;0.72;0.29
23042024;210902;2023;PUNO;MOHO;CONIMA;SIERRA;DISTRITAL;3231;823;2408;G;0.44;0.36;133.09;190.12;0.52;0.63
23042024;210903;2023;PUNO;MOHO;HUAYRAPATA;SIERRA;DISTRITAL;2266;760;1506;F;0.44;0.34;122.90;175.57;0.48;0.63
23042024;210904;2023;PUNO;MOHO;TILALI;SIERRA;DISTRITAL;2456;683;1773;G;0.44;0.30;110.45;157.78;0.43;0.63
23042024;211001;2023;PUNO;SAN ANTONIO DE PUTINA;PUTINA;SIERRA;PROVINCIAL;12840;9012;3828;B;0.45;4.06;1480.22;2114.60;5.79;0.64
23042024;211002;2023;PUNO;SAN ANTONIO DE PUTINA;ANANEA;SIERRA;DISTRITAL;10289;9106;1183;E;0.79;7.19;2625.72;3751.02;10.28;1.13
23042024;211003;2023;PUNO;SAN ANTONIO DE PUTINA;PEDRO VILCA APAZA;SIERRA;DISTRITAL;1818;605;1213;G;0.30;0.18;66.25;94.64;0.26;0.43
23042024;211004;2023;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;SIERRA;DISTRITAL;5592;2304;3288;F;0.44;1.02;372.58;532.25;1.46;0.63
23042024;211005;2023;PUNO;SAN ANTONIO DE PUTINA;SINA;SIERRA;DISTRITAL;1911;601;1310;G;0.44;0.27;97.19;138.84;0.38;0.63
23042024;211101;2023;PUNO;SAN ROMAN;JULIACA;SIERRA;PROVINCIAL;260785;244413;16372;A;0.70;171.09;62447.52;89210.75;244.41;1.00
