id,ubigeo,anio,pob_total_inei,pob_urbana_inei,pob_rural_inei,generacion_per_capita_dom,generacion_dom_urbana_tdia,generacion_dom_urbana_tanio,generacion_mun_tanio,generacion_mun_tdia,generacion_per_capita_municipal,ratio_dom_vs_mun_pct
5595,100204,2021,4276,754,3522,0.4,0.3,110.08,157.26,0.43,0.57,69.7674
5596,100204,2022,4135,703,3432,0.42,0.3,107.77,153.96,0.42,0.6,71.4286
5597,100204,2023,3991,679,3312,0.44,0.3,109.05,155.78,0.43,0.63,69.7674
5598,100204,2024,3847,654,3193,0.44,0.29,105.03,150.05,0.41,0.63,70.7317
5599,100205,2019,8090,2026,6064,0.42,0.85,310.85,444.06,1.22,0.6,69.6721
5600,100205,2020,8053,1951,6102,0.42,0.82,299.37,427.68,1.17,0.6,70.0855
5601,100205,2021,7994,1873,6121,0.44,0.82,300.8,429.72,1.18,0.63,69.4915
5602,100205,2022,7920,1795,6125,0.45,0.8,291.74,416.78,1.14,0.64,70.1754
5603,100205,2023,7837,1776,6061,0.44,0.79,287.19,410.28,1.12,0.63,70.5357
5604,100205,2024,7748,1756,5992,0.46,0.81,294.83,421.19,1.15,0.66,70.4348
5605,100206,2019,1467,676,791,0.21,0.14,50.83,72.61,0.2,0.29,70.0
5606,100206,2020,1374,618,756,0.21,0.13,46.47,66.38,0.18,0.29,72.2222
5607,100206,2021,1284,563,721,0.26,0.15,53.43,76.33,0.21,0.37,71.4286
5608,100206,2022,1199,514,685,0.26,0.13,48.78,69.68,0.19,0.37,68.4211
5609,100206,2023,1118,479,639,0.26,0.12,45.46,64.94,0.18,0.37,66.6667
5610,100206,2024,1045,448,597,0.26,0.12,42.52,60.74,0.17,0.37,70.5882
5611,100207,2019,9009,2866,6143,0.44,1.25,457.85,654.07,1.79,0.63,69.8324
5612,100207,2020,8772,2707,6065,0.44,1.18,431.58,616.55,1.69,0.62,69.8225
5613,100207,2021,8508,2547,5961,0.46,1.17,427.64,610.92,1.67,0.66,70.0599
5614,100207,2022,8230,2390,5840,0.46,1.1,401.28,573.26,1.57,0.66,70.0637
5615,100207,2023,7946,2308,5638,0.46,1.06,387.51,553.59,1.52,0.66,69.7368
5616,100207,2024,7663,2225,5438,0.46,1.02,373.58,533.68,1.46,0.66,69.863
5617,100208,2019,3443,1908,1535,0.33,0.63,230.52,329.31,0.9,0.47,70.0
5618,100208,2020,3350,1819,1531,0.33,0.6,219.76,313.95,0.86,0.47,69.7674
5619,100208,2021,3247,1728,1519,0.51,0.88,321.67,459.52,1.26,0.73,69.8413
5620,100208,2022,3140,1637,1503,0.51,0.83,304.73,435.33,1.19,0.73,69.7479
5621,100208,2023,3030,1580,1450,0.34,0.54,196.08,280.11,0.77,0.49,70.1299
5622,100208,2024,2921,1523,1398,0.34,0.52,189.0,270.01,0.74,0.49,70.2703
5623,100301,2019,7056,5647,1409,0.45,2.55,929.49,1327.84,3.64,0.64,70.0549
5624,100301,2020,7093,5627,1466,0.45,2.54,926.2,1323.14,3.63,0.64,69.9725
5625,100301,2021,7102,5582,1520,0.58,3.24,1181.71,1688.16,4.63,0.83,69.9784
5626,100301,2022,7108,5533,1575,0.54,2.99,1090.55,1557.93,4.27,0.77,70.0234
5627,100301,2023,7108,5533,1575,0.54,2.99,1090.55,1557.93,4.27,0.77,70.0234
5628,100301,2024,7112,5536,1576,0.54,2.99,1091.15,1558.78,4.27,0.77,70.0234
5629,100307,2019,3262,1236,2026,0.42,0.52,189.64,270.91,0.74,0.6,70.2703
5630,100307,2020,3123,1152,1971,0.42,0.48,176.77,252.53,0.69,0.6,69.5652
5631,100307,2021,2980,1070,1910,0.44,0.47,171.84,245.49,0.67,0.63,70.1493
5632,100307,2022,2833,988,1845,0.45,0.44,160.58,229.4,0.63,0.64,69.8413
5633,100307,2023,2686,937,1749,0.44,0.42,151.52,216.46,0.59,0.63,71.1864
5634,100307,2024,2542,887,1655,0.45,0.4,145.69,208.13,0.57,0.64,70.1754
5635,100311,2019,5714,2016,3698,0.54,1.09,398.35,569.07,1.56,0.77,69.8718
5636,100311,2020,5547,1904,3643,0.53,1.02,371.39,530.55,1.45,0.76,70.3448
5637,100311,2021,5363,1788,3575,0.51,0.92,335.55,479.35,1.31,0.73,70.229
5638,100311,2022,5170,1672,3498,0.52,0.87,316.64,452.35,1.24,0.74,70.1613
5639,100311,2023,4970,1607,3363,0.53,0.86,312.82,446.89,1.22,0.76,70.4918
5640,100311,2024,4768,1542,3226,0.53,0.82,298.3,426.14,1.17,0.76,70.0855
5641,100313,2019,5179,1831,3348,0.44,0.8,292.5,417.86,1.14,0.63,70.1754
5642,100313,2020,4821,1657,3164,0.44,0.72,264.18,377.4,1.03,0.62,69.9029
5643,100313,2021,4470,1493,2977,0.37,0.55,201.63,288.04,0.79,0.53,69.6203
5644,100313,2022,4131,1339,2792,0.37,0.5,180.83,258.33,0.71,0.53,70.4225
5645,100313,2023,3806,1234,2572,0.37,0.46,166.65,238.07,0.65,0.53,70.7692
5646,100313,2024,3500,1134,2366,0.37,0.42,153.15,218.78,0.6,0.53,70.0
5647,100316,2019,1156,634,522,0.44,0.28,101.28,144.69,0.4,0.63,70.0
5648,100316,2020,1094,588,506,0.44,0.26,93.75,133.92,0.37,0.62,70.2703
5649,100316,2021,1031,543,488,0.48,0.26,95.13,135.91,0.37,0.69,70.2703
5650,100316,2022,968,499,469,0.48,0.24,87.42,124.89,0.34,0.69,70.5882
5651,100316,2023,907,468,439,0.48,0.22,81.99,117.13,0.32,0.69,68.75
5652,100316,2024,849,438,411,0.48,0.21,76.74,109.63,0.3,0.69,70.0
5653,100317,2019,5422,3114,2308,0.44,1.36,497.47,710.67,1.95,0.63,69.7436
5654,100317,2020,5324,3001,2323,0.42,1.26,460.05,657.22,1.8,0.6,70.0
5655,100317,2021,5208,2880,2328,0.42,1.21,441.5,630.72,1.73,0.6,69.9422
5656,100317,2022,5078,2752,2326,0.42,1.16,421.88,602.69,1.65,0.6,70.303
5657,100317,2023,4938,2676,2262,0.42,1.12,410.23,586.04,1.61,0.6,69.5652
5658,100317,2024,4784,2593,2191,0.42,1.09,397.51,567.87,1.56,0.6,69.8718
5659,100321,2019,1636,456,1180,0.44,0.2,72.85,104.07,0.29,0.63,68.9655
5660,100321,2020,1567,423,1144,0.44,0.18,67.44,96.34,0.26,0.62,69.2308
5661,100321,2021,1496,392,1104,0.44,0.17,62.96,89.94,0.25,0.63,68.0
5662,100321,2022,1423,361,1062,0.45,0.16,58.67,83.82,0.23,0.64,69.5652
5663,100321,2023,1350,342,1008,0.44,0.15,55.3,79.01,0.22,0.63,68.1818
5664,100321,2024,1279,324,955,0.45,0.15,53.22,76.02,0.21,0.64,71.4286
5665,100322,2019,1744,449,1295,0.44,0.2,71.73,102.47,0.28,0.63,71.4286
5666,100322,2020,1662,415,1247,0.44,0.18,66.16,94.52,0.26,0.62,69.2308
5667,100322,2021,1578,381,1197,0.44,0.17,61.19,87.41,0.24,0.63,70.8333
5668,100322,2022,1493,349,1144,0.45,0.16,56.72,81.03,0.22,0.64,72.7273
5669,100322,2023,1409,329,1080,0.44,0.15,53.2,76.0,0.21,0.63,71.4286
5670,100322,2024,1327,310,1017,0.45,0.14,50.92,72.74,0.2,0.64,70.0
5671,100323,2019,2267,814,1453,0.44,0.36,130.04,185.77,0.51,0.63,70.5882
5672,100323,2020,2196,766,1430,0.44,0.33,122.12,174.46,0.48,0.62,68.75
5673,100323,2021,2118,719,1399,0.44,0.32,115.47,164.96,0.45,0.63,71.1111
5674,100323,2022,2035,670,1365,0.45,0.3,108.9,155.57,0.43,0.64,69.7674
5675,100323,2023,1953,643,1310,0.44,0.28,103.98,148.54,0.41,0.63,68.2927
5676,100323,2024,1869,615,1254,0.45,0.28,101.01,144.31,0.4,0.64,70.0
5677,100401,2019,5888,2535,3353,0.45,1.13,412.16,588.8,1.61,0.64,70.1863
5678,100401,2020,5809,2465,3344,0.45,1.1,400.78,572.54,1.57,0.64,70.0637
5679,100401,2021,5711,2389,3322,0.56,1.34,488.31,697.59,1.91,0.8,70.1571
5680,100401,2022,5602,2310,3292,0.56,1.29,472.16,674.52,1.85,0.8,69.7297
5681,100401,2023,5488,2263,3225,0.56,1.27,462.56,660.8,1.81,0.8,70.1657
5682,100401,2024,5370,2214,3156,0.56,1.24,452.54,646.49,1.77,0.8,70.0565
5683,100402,2019,2754,519,2235,0.44,0.23,82.91,118.44,0.32,0.63,71.875
5684,100402,2020,2725,503,2222,0.44,0.22,80.19,114.56,0.31,0.62,70.9677
5685,100402,2021,2688,486,2202,0.2,0.1,35.48,50.68,0.14,0.29,71.4286
5686,100402,2022,2645,469,2176,0.2,0.09,34.24,48.91,0.13,0.29,69.2308
5687,100402,2023,2599,461,2138,0.2,0.09,33.65,48.08,0.13,0.29,69.2308
5688,100402,2024,2552,453,2099,0.2,0.09,33.07,47.24,0.13,0.29,69.2308
5689,100403,2019,1533,447,1086,0.44,0.2,71.41,102.01,0.28,0.63,71.4286
5690,100403,2020,1454,417,1037,0.44,0.18,66.48,94.98,0.26,0.62,69.2308
5691,100403,2021,1375,387,988,0.44,0.17,62.15,88.79,0.24,0.63,70.8333
5692,100403,2022,1297,359,938,0.45,0.16,58.35,83.36,0.23,0.64,69.5652
5693,100403,2023,1221,338,883,0.44,0.15,54.66,78.08,0.21,0.63,71.4286
5694,100403,2024,1149,318,831,0.45,0.14,52.23,74.62,0.2,0.64,70.0
5695,100404,2019,6502,593,5909,0.44,0.26,94.73,135.33,0.37,0.63,70.2703
5696,100404,2020,6384,569,5815,0.44,0.25,90.72,129.6,0.36,0.62,69.4444
5697,100404,2021,6246,544,5702,0.44,0.24,87.37,124.81,0.34,0.63,70.5882
5698,100404,2022,6100,519,5581,0.45,0.23,84.35,120.51,0.33,0.64,69.697
5699,100404,2023,5947,506,5441,0.44,0.22,81.82,116.89,0.32,0.63,68.75
5700,100404,2024,5791,493,5298,0.45,0.22,80.98,115.68,0.32,0.64,68.75
5701,100501,2019,13842,8048,5794,0.46,3.71,1352.35,1931.93,5.29,0.66,70.1323
5702,100501,2020,13718,7887,5831,0.46,3.63,1325.3,1893.28,5.19,0.66,69.9422
5703,100501,2021,13583,7720,5863,0.46,3.55,1296.19,1851.7,5.07,0.66,70.0197
5704,100501,2022,13439,7550,5889,0.46,3.47,1267.65,1810.92,4.96,0.66,69.9597
5705,100501,2023,13289,7466,5823,0.46,3.43,1253.54,1790.77,4.91,0.66,69.8574
5706,100501,2024,13136,7380,5756,0.46,3.39,1239.1,1770.15,4.85,0.66,69.8969
5707,100502,2019,1351,350,1001,0.44,0.15,55.91,79.88,0.22,0.63,68.1818
5708,100502,2020,1316,334,982,0.44,0.15,53.25,76.07,0.21,0.62,71.4286
5709,100502,2021,1278,318,960,0.44,0.14,51.07,72.96,0.2,0.63,70.0
5710,100502,2022,1237,301,936,0.45,0.13,48.92,69.89,0.19,0.64,68.4211
5711,100502,2023,1193,290,903,0.44,0.13,46.9,66.99,0.18,0.63,72.2222
5712,100502,2024,1150,280,870,0.45,0.13,45.99,65.7,0.18,0.64,72.2222
5713,100503,2019,3908,1826,2082,0.4,0.73,266.6,380.85,1.04,0.57,70.1923
5714,100503,2020,3866,1781,2085,0.4,0.71,260.03,371.47,1.02,0.57,69.6078
5715,100503,2021,3808,1728,2080,0.44,0.76,277.52,396.45,1.09,0.63,69.7248
5716,100503,2022,3739,1673,2066,0.45,0.74,271.92,388.45,1.06,0.64,69.8113
5717,100503,2023,3665,1640,2025,0.44,0.73,265.2,378.86,1.04,0.63,70.1923
5718,100503,2024,3586,1605,1981,0.45,0.72,263.62,376.6,1.03,0.64,69.9029
5719,100504,2019,5958,1050,4908,0.42,0.44,161.1,230.14,0.63,0.6,69.8413
5720,100504,2020,5906,1018,4888,0.42,0.43,156.21,223.15,0.61,0.6,70.4918
5721,100504,2021,5828,983,4845,0.44,0.43,157.87,225.53,0.62,0.63,69.3548
5722,100504,2022,5735,945,4790,0.45,0.42,153.59,219.42,0.6,0.64,70.0
5723,100504,2023,5631,928,4703,0.44,0.41,150.07,214.38,0.59,0.63,69.4915
5724,100504,2024,5521,910,4611,0.45,0.41,149.47,213.53,0.59,0.64,69.4915
5725,100505,2019,1338,290,1048,0.54,0.16,57.3,81.86,0.22,0.77,72.7273
5726,100505,2020,1249,265,984,0.2,0.05,19.35,27.64,0.08,0.29,62.5
5727,100505,2021,1163,241,922,0.2,0.05,17.59,25.13,0.07,0.29,71.4286
5728,100505,2022,1079,219,860,0.2,0.04,15.99,22.84,0.06,0.29,66.6667
5729,100505,2023,1002,203,799,0.2,0.04,14.82,21.17,0.06,0.29,66.6667
5730,100505,2024,926,188,738,0.2,0.04,13.72,19.61,0.05,0.29,80.0
5731,100506,2019,3156,1997,1159,0.44,0.87,319.02,455.75,1.25,0.63,69.6
5732,100506,2020,3124,1957,1167,0.44,0.85,312.01,445.73,1.22,0.62,69.6721
5733,100506,2021,3077,1908,1169,0.44,0.84,306.42,437.75,1.2,0.63,70.0
5734,100506,2022,3023,1855,1168,0.45,0.83,301.5,430.71,1.18,0.64,70.339
5735,100506,2023,2963,1818,1145,0.44,0.81,293.99,419.98,1.15,0.63,70.4348
5736,100506,2024,2900,1780,1120,0.45,0.8,292.37,417.66,1.14,0.64,70.1754
5737,100507,2019,12540,6336,6204,0.52,3.29,1202.57,1717.96,4.71,0.74,69.8514
5738,100507,2020,12077,6021,6056,0.52,3.13,1142.79,1632.55,4.47,0.74,70.0224
5739,100507,2021,11578,5695,5883,0.52,2.96,1080.91,1544.16,4.23,0.74,69.9764
5740,100507,2022,11068,5370,5698,0.52,2.79,1019.23,1456.04,3.99,0.74,69.9248
5741,100507,2023,10556,5122,5434,0.52,2.66,972.16,1388.79,3.8,0.74,70.0
5742,100507,2024,10054,4878,5176,0.52,2.54,925.84,1322.63,3.62,0.74,70.1657
5743,100508,2019,2006,1582,424,0.38,0.59,216.85,309.79,0.85,0.54,69.4118
5744,100508,2020,1976,1549,427,0.38,0.58,212.33,303.33,0.83,0.54,69.8795
5745,100508,2021,1937,1510,427,0.39,0.59,214.95,307.07,0.84,0.56,70.2381
5746,100508,2022,1893,1466,427,0.39,0.57,208.69,298.12,0.82,0.56,69.5122
5747,100508,2023,1847,1430,417,0.4,0.57,208.78,298.26,0.82,0.57,69.5122
5748,100508,2024,1799,1393,406,0.4,0.56,203.38,290.54,0.8,0.57,70.0
5749,100509,2019,4199,1172,3027,0.44,0.51,187.23,267.47,0.73,0.63,69.863
5750,100509,2020,4146,1135,3011,0.8,0.91,331.42,473.46,1.3,1.14,70.0
5751,100509,2021,4075,1094,2981,0.8,0.88,319.45,456.35,1.25,1.14,70.4
5752,100509,2022,3995,1051,2944,0.8,0.84,306.89,438.42,1.2,1.14,70.0
5753,100509,2023,3906,1028,2878,0.8,0.82,300.18,428.82,1.17,1.14,70.0855
5754,100509,2024,3815,1004,2811,0.8,0.8,293.17,418.81,1.15,1.14,69.5652
5755,100510,2019,3115,1060,2055,0.44,0.46,169.34,241.91,0.66,0.63,69.697
5756,100510,2020,3039,1016,2023,0.44,0.44,161.98,231.4,0.63,0.62,69.8413
5757,100510,2021,2952,969,1983,0.44,0.43,155.62,222.32,0.61,0.63,70.4918
5758,100510,2022,2861,923,1938,0.45,0.41,150.02,214.31,0.59,0.64,69.4915
5759,100510,2023,2765,892,1873,0.44,0.4,144.24,206.06,0.56,0.63,71.4286
5760,100510,2024,2669,861,1808,0.45,0.39,141.42,202.03,0.55,0.64,70.9091
5761,100511,2019,1755,205,1550,0.44,0.09,32.75,46.78,0.13,0.63,69.2308
5762,100511,2020,1678,191,1487,0.44,0.08,30.45,43.5,0.12,0.62,66.6667
5763,100511,2021,1597,178,1419,0.44,0.08,28.59,40.84,0.11,0.63,72.7273
5764,100511,2022,1516,164,1352,0.45,0.07,26.66,38.08,0.1,0.64,70.0
5765,100511,2023,1436,155,1281,0.44,0.07,25.06,35.81,0.1,0.63,70.0
5766,100511,2024,1359,147,1212,0.45,0.07,24.14,34.49,0.09,0.64,77.7778
5767,100601,2019,57034,54838,2196,0.51,28.02,10229.05,14612.93,40.04,0.73,69.98
5768,100601,2020,58126,55759,2367,0.51,28.5,10400.85,14858.36,40.71,0.73,70.0074
5769,100601,2021,59087,56547,2540,0.57,32.23,11764.6,16806.58,46.05,0.81,69.9891
5770,100601,2022,59894,57179,2715,0.56,32.02,11687.39,16696.27,45.74,0.8,70.0044
5771,100601,2023,60582,57836,2746,0.51,29.5,10766.17,15380.24,42.14,0.73,70.0047
5772,100601,2024,61187,58413,2774,0.52,30.37,11086.79,15838.27,43.39,0.74,69.9931
5773,100602,2019,6867,1068,5799,0.58,0.62,226.1,322.99,0.88,0.83,70.4545
5774,100602,2020,6880,1019,5861,0.58,0.59,215.72,308.17,0.84,0.83,70.2381
5775,100602,2021,6887,972,5915,0.58,0.56,205.77,293.96,0.81,0.83,69.1358
5776,100602,2022,6890,927,5963,0.58,0.54,196.25,280.35,0.77,0.83,70.1299
5777,100602,2023,6889,927,5962,0.58,0.54,196.25,280.35,0.77,0.83,70.1299
5778,100602,2024,6896,928,5968,0.58,0.54,196.46,280.65,0.77,0.83,70.1299
5779,100603,2019,3704,293,3411,0.54,0.16,57.9,82.71,0.23,0.77,69.5652
